filename	label	start_span	end_span	text	note
casos_clinicos_cardiologia214	DISEASE	5112	5134	Biauricular dilatation	
casos_clinicos_cardiologia214	DISEASE	5136	5166	Mitral with mild insufficiency	
casos_clinicos_cardiologia214	DISEASE	5181	5250	Mild aortic insufficiency due to slight dilatation of the aortic root	
casos_clinicos_cardiologia214	DISEASE	5412	5480	non-dilated left ventricle with hypertrophy only at the apical level	
casos_clinicos_cardiologia214	DISEASE	6010	6018	fibrosis	
casos_clinicos_cardiologia214	DISEASE	6022	6030	necrosis	
casos_clinicos_cardiologia214	DISEASE	6140	6208	non-dilated left ventricle with hypertrophy only at the apical level	
casos_clinicos_cardiologia214	DISEASE	6530	6538	fibrosis	
casos_clinicos_cardiologia214	DISEASE	6542	6550	necrosis	
casos_clinicos_cardiologia214	DISEASE	6825	6870	apical variant of hypertrophic cardiomyopathy	
casos_clinicos_cardiologia214	DISEASE	6872	6875	HCM	
casos_clinicos_cardiologia214	DISEASE	7058	7068	arrhythmia	
casos_clinicos_cardiologia214	DISEASE	7130	7180	Non-obstructive apical hypertrophic cardiomyopathy	
casos_clinicos_cardiologia214	DISEASE	7185	7193	fibrosis	
casos_clinicos_cardiologia214	DISEASE	7231	7273	Paroxysmal counterclockwise atrial flutter	
casos_clinicos_cardiologia233	DISEASE	146	160	drug allergies	
casos_clinicos_cardiologia233	DISEASE	165	177	toxic habits	
casos_clinicos_cardiologia233	DISEASE	217	237	Chronic hypokalaemia	
casos_clinicos_cardiologia233	DISEASE	338	355	renal tubulopathy	
casos_clinicos_cardiologia233	DISEASE	372	383	renal colic	
casos_clinicos_cardiologia233	DISEASE	457	493	benign paroxysmal positional vertigo	
casos_clinicos_cardiologia233	DISEASE	528	541	lichen planus	
casos_clinicos_cardiologia233	DISEASE	546	555	psoriasis	
casos_clinicos_cardiologia233	DISEASE	557	595	Lumboarthrosis with L5-S1 disc disease	
casos_clinicos_cardiologia233	DISEASE	1073	1079	angina	
casos_clinicos_cardiologia233	DISEASE	1081	1088	syncope	
casos_clinicos_cardiologia233	DISEASE	1289	1301	adenopathies	
casos_clinicos_cardiologia233	DISEASE	1625	1645	deep vein thrombosis	
casos_clinicos_cardiologia233	DISEASE	1647	1650	DVT	
casos_clinicos_cardiologia233	DISEASE	1653	1684	Peripheral venous insufficiency	
casos_clinicos_cardiologia233	DISEASE	2771	2796	bilateral condocalcinosis	
casos_clinicos_cardiologia233	DISEASE	3218	3246	mild ventricular hypertrophy	
casos_clinicos_cardiologia233	DISEASE	3396	3412	Brugada syndrome	
casos_clinicos_cardiologia233	DISEASE	3538	3555	pseudogout crisis	
casos_clinicos_cardiologia233	DISEASE	3572	3589	chondrocalcinosis	
casos_clinicos_cardiologia233	DISEASE	4294	4311	arrhythmic events	
casos_clinicos_cardiologia233	DISEASE	4431	4453	valvular heart disease	
casos_clinicos_cardiologia233	DISEASE	4477	4492	channelopathies	
casos_clinicos_cardiologia233	DISEASE	4493	4507	myocardiopathy	
casos_clinicos_cardiologia233	DISEASE	4678	4691	sudden deaths	
casos_clinicos_cardiologia233	DISEASE	4802	4824	valvular heart disease	
casos_clinicos_cardiologia233	DISEASE	4923	4939	Brugada syndrome	
casos_clinicos_cardiologia233	DISEASE	5219	5235	Brugada syndrome	
casos_clinicos_cardiologia233	DISEASE	5240	5264	structural heart disease	
casos_clinicos_cardiologia93	DISEASE	122	173	atrial fibrillation with rapid ventricular response	
casos_clinicos_cardiologia93	DISEASE	565	572	anxiety	
casos_clinicos_cardiologia93	DISEASE	691	699	drug use	
casos_clinicos_cardiologia93	DISEASE	701	723	Mallory Weiss syndrome	
casos_clinicos_cardiologia93	DISEASE	793	823	transposition of great vessels	
casos_clinicos_cardiologia93	DISEASE	828	853	ventricular septal defect	
casos_clinicos_cardiologia93	DISEASE	875	888	died in utero	
casos_clinicos_cardiologia93	DISEASE	953	976	pre-excitation syndrome	
casos_clinicos_cardiologia93	DISEASE	1516	1552	incomplete right bundle branch block	
casos_clinicos_cardiologia93	DISEASE	1577	1605	left ventricular hypertrophy	
casos_clinicos_cardiologia93	DISEASE	1623	1635	cardiomegaly	
casos_clinicos_cardiologia93	DISEASE	1648	1664	pleural effusion	
casos_clinicos_cardiologia93	DISEASE	1691	1707	Rib indentations	
casos_clinicos_cardiologia93	DISEASE	1748	1815	mild septal hypertrophy, mild mitral anterolateral leaflet prolapse	
casos_clinicos_cardiologia93	DISEASE	1829	1849	mitral insufficiency	
casos_clinicos_cardiologia93	DISEASE	2157	2226	aortic coarctation distal to the ostium of the left subclavian artery	
casos_clinicos_cardiologia93	DISEASE	2292	2418	hypertrophy of the left intercostal arteries distal to the coarctation, the left subclavian artery and the left mammary artery	
casos_clinicos_cardiologia93	DISEASE	2460	2541	saccular aneurysm adjacent to the bifurcation of the right middle cerebral artery	
casos_clinicos_cardiologia93	DISEASE	2644	2679	coarctation of the descending aorta	
casos_clinicos_cardiologia93	DISEASE	2701	2731	paroxysmal atrial fibrillation	
casos_clinicos_cardiologia93	DISEASE	2908	2970	coarctation distal to the ostium of the left subclavian artery	
casos_clinicos_cardiologia93	DISEASE	3002	3018	aortic pathology	
casos_clinicos_cardiologia93	DISEASE	3024	3053	cerebrovascular malformations	
casos_clinicos_cardiologia93	DISEASE	3142	3180	aneurysm in the middle cerebral artery	
casos_clinicos_cardiologia93	DISEASE	3511	3528	cerebral aneurysm	
casos_clinicos_cardiologia93	DISEASE	3564	3588	coarctation of the aorta	
casos_clinicos_cardiologia93	DISEASE	3680	3726	Coarctation of aorta in descending thoracic AO	
casos_clinicos_cardiologia93	DISEASE	3727	3774	Intracranial aneurysm in middle cerebral artery	
casos_clinicos_cardiologia93	DISEASE	3786	3799	Paroxysmal AF	
casos_clinicos_cardiologia93	DISEASE	3801	3817	mild MI with MVP	
casos_clinicos_cardiologia93	DISEASE	3818	3839	Arterial hypertension	
casos_clinicos_cardiologia205	DISEASE	158	183	pulmonary thromboembolism	
casos_clinicos_cardiologia205	DISEASE	211	221	thrombosis	
casos_clinicos_cardiologia205	DISEASE	238	250	miscarriages	
casos_clinicos_cardiologia205	DISEASE	261	275	drug allergies	
casos_clinicos_cardiologia205	DISEASE	277	310	Primary antiphospholipid syndrome	
casos_clinicos_cardiologia205	DISEASE	342	362	deep vein thrombosis	
casos_clinicos_cardiologia205	DISEASE	364	367	DVT	
casos_clinicos_cardiologia205	DISEASE	477	483	smoker	
casos_clinicos_cardiologia205	DISEASE	1410	1413	DVT	
casos_clinicos_cardiologia205	DISEASE	1451	1468	Sinus bradycardia	
casos_clinicos_cardiologia205	DISEASE	2204	2260	Circumflex coronary artery (Cx): no angiographic lesions	
casos_clinicos_cardiologia205	DISEASE	2262	2352	Right coronary artery (RCA): dominant, complete thrombotic occlusion in the middle segment	
casos_clinicos_cardiologia205	DISEASE	2451	2459	thrombus	
casos_clinicos_cardiologia205	DISEASE	2510	2518	thrombus	
casos_clinicos_cardiologia205	DISEASE	2552	2643	long lesion was observed with slight stenosis and remnants of thrombus in the mid-distal DC	
casos_clinicos_cardiologia205	DISEASE	2614	2622	thrombus	
casos_clinicos_cardiologia205	DISEASE	2775	2783	thrombus	
casos_clinicos_cardiologia205	DISEASE	2879	2894	atherosclerosis	
casos_clinicos_cardiologia205	DISEASE	2977	2985	thrombus	
casos_clinicos_cardiologia205	DISEASE	3359	3384	Mild mitral insufficiency	
casos_clinicos_cardiologia205	DISEASE	3386	3414	Mild tricuspid insufficiency	
casos_clinicos_cardiologia205	DISEASE	3500	3520	pericardial effusion	
casos_clinicos_cardiologia205	DISEASE	3837	3899	Thrombotic occlusion was observed in the right coronary artery	
casos_clinicos_cardiologia205	DISEASE	4067	4075	thrombus	
casos_clinicos_cardiologia205	DISEASE	4135	4150	atherosclerosis	
casos_clinicos_cardiologia205	DISEASE	4569	4585	thrombotic event	
casos_clinicos_cardiologia205	DISEASE	4992	5054	Acute inferolateral myocardial infarction of thrombotic origin	
casos_clinicos_cardiologia205	DISEASE	5136	5169	Primary antiphospholipid syndrome	
casos_clinicos_cardiologia523	DISEASE	68	77	ex-smoker	
casos_clinicos_cardiologia523	DISEASE	111	132	arterial hypertension	
casos_clinicos_cardiologia523	DISEASE	346	358	cardiomegaly	
casos_clinicos_cardiologia523	DISEASE	404	423	hypertensive crisis	
casos_clinicos_cardiologia523	DISEASE	506	552	severe concentric left ventricular hypertrophy	
casos_clinicos_cardiologia523	DISEASE	647	685	mitral valve is congenitally defective	
casos_clinicos_cardiologia523	DISEASE	954	978	aortic valve is bicuspid	
casos_clinicos_cardiologia523	DISEASE	1366	1397	pulmonary arterial hypertension	
casos_clinicos_cardiologia523	DISEASE	1486	1504	aortic coarctation	
casos_clinicos_cardiologia523	DISEASE	1731	1755	coarctation of the aorta	
casos_clinicos_cardiologia523	DISEASE	1761	1818	stenosis distal to the exit of the left subclavian artery	
casos_clinicos_cardiologia523	DISEASE	1912	1944	aberrant right subclavian artery	
casos_clinicos_cardiologia523	DISEASE	1981	1992	coarctation	
casos_clinicos_cardiologia523	DISEASE	2054	2081	incomplete Shone's syndrome	
casos_clinicos_cardiologia523	DISEASE	2083	2105	parachute mitral valve	
casos_clinicos_cardiologia523	DISEASE	2107	2128	bicuspid aortic valve	
casos_clinicos_cardiologia523	DISEASE	2130	2148	aortic coarctation	
casos_clinicos_cardiologia523	DISEASE	2440	2446	angina	
casos_clinicos_cardiologia523	DISEASE	2778	2786	bruising	
casos_clinicos_cardiologia523	DISEASE	3489	3534	slight dilatation (25 cm2) of the left atrium	
casos_clinicos_cardiologia523	DISEASE	3536	3557	Bicuspid aortic valve	
casos_clinicos_cardiologia523	DISEASE	3536	3616	Bicuspid aortic valve, with thickening of both leaflets and slight calcification	
casos_clinicos_cardiologia523	DISEASE	3763	3783	aortic insufficiency	
casos_clinicos_cardiologia523	DISEASE	3785	3836	Severe concentric hypertrophy of the left ventricle	
casos_clinicos_cardiologia523	DISEASE	3910	3966	left ventricular outflow tract there is a fibrous bundle	
casos_clinicos_cardiologia523	DISEASE	4030	4047	subaortic bundle)	
casos_clinicos_cardiologia523	DISEASE	4060	4116	severe obstruction to the left ventricular outflow tract	
casos_clinicos_cardiologia523	DISEASE	4171	4271	Parachute mitral valve with diffuse thickening of both leaflets and prolapse of the anterior leaflet	
casos_clinicos_cardiologia523	DISEASE	4284	4311	severe mitral insufficiency	
casos_clinicos_cardiologia523	DISEASE	4531	4584	Descending thoracic aorta with post-stromal narrowing	
casos_clinicos_cardiologia523	DISEASE	4934	4987	Severe proximal stenosis of the right coronary artery	
casos_clinicos_cardiologia523	DISEASE	4989	5021	Aberrant right subclavian artery	
casos_clinicos_cardiologia523	DISEASE	5199	5217	aortic coarctation	
casos_clinicos_cardiologia523	DISEASE	5359	5391	aberrant right subclavian artery	
casos_clinicos_cardiologia523	DISEASE	5418	5429	coarctation	
casos_clinicos_cardiologia523	DISEASE	5524	5554	intercostal artery hypertrophy	
casos_clinicos_cardiologia523	DISEASE	5570	5608	hypertrophy of the left mammary artery	
casos_clinicos_cardiologia523	DISEASE	5610	5632	Renal artery aneurysms	
casos_clinicos_cardiologia523	DISEASE	5682	5708	calcium and mural thrombus	
casos_clinicos_cardiologia523	DISEASE	5710	5738	Bilateral simple renal cysts	
casos_clinicos_cardiologia523	DISEASE	5740	5774	Calcifications in the aortic valve	
casos_clinicos_cardiologia523	DISEASE	5802	5825	hypertension was severe	
casos_clinicos_cardiologia523	DISEASE	6161	6185	coarctation of the aorta	
casos_clinicos_cardiologia523	DISEASE	6578	6606	Severe arterial hypertension	
casos_clinicos_cardiologia523	DISEASE	6790	6813	ischaemic heart disease	
casos_clinicos_cardiologia523	DISEASE	6853	6859	angina	
casos_clinicos_cardiologia523	DISEASE	6949	6973	congenital heart disease	
casos_clinicos_cardiologia523	DISEASE	7020	7062	left ventricular outflow tract obstruction	
casos_clinicos_cardiologia523	DISEASE	7140	7151	coarctation	
casos_clinicos_cardiologia523	DISEASE	7590	7607	subaortic leaflet	
casos_clinicos_cardiologia523	DISEASE	7688	7705	complete AV block	
casos_clinicos_cardiologia523	DISEASE	7733	7752	atrial fibrillation	
casos_clinicos_cardiologia523	DISEASE	7769	7794	right bundle branch block	
casos_clinicos_cardiologia523	DISEASE	7872	7896	perioperative infarction	
casos_clinicos_cardiologia523	DISEASE	8590	8601	coarctation	
casos_clinicos_cardiologia523	DISEASE	8771	8795	congenital heart disease	
casos_clinicos_cardiologia523	DISEASE	8845	8872	incomplete Shone's syndrome	
casos_clinicos_cardiologia523	DISEASE	8913	8935	Parachute mitral valve	
casos_clinicos_cardiologia523	DISEASE	8913	9024	Parachute mitral valve with anterior leaflet prolapse and double lesion: mild stenosis and severe insufficiency	
casos_clinicos_cardiologia523	DISEASE	9026	9044	Subaortic stenosis	
casos_clinicos_cardiologia523	DISEASE	9046	9082	moderate subvalvular aortic stenosis	
casos_clinicos_cardiologia523	DISEASE	9084	9124	Schaeffer's type 1 bicuspid aortic valve	
casos_clinicos_cardiologia523	DISEASE	9126	9150	moderate aortic stenosis	
casos_clinicos_cardiologia523	DISEASE	9152	9195	Yuxtaductal aortic coarctation (adult type)	
casos_clinicos_cardiologia523	DISEASE	9201	9234	severe obstruction to aortic flow	
casos_clinicos_cardiologia523	DISEASE	9236	9300	Aberrant right subclavian artery with origin in postductal aorta	
casos_clinicos_cardiologia523	DISEASE	9302	9333	Secondary arterial hypertension	
casos_clinicos_cardiologia523	DISEASE	9359	9382	Coronary artery disease	
casos_clinicos_cardiologia523	DISEASE	9388	9437	severe stenosis of proximal right coronary artery	
casos_clinicos_cardiologia523	DISEASE	9439	9461	Renal artery aneurysms	
casos_clinicos_cardiologia426	DISEASE	83	92	ex-smoker	
casos_clinicos_cardiologia426	DISEASE	225	239	thyroid nodule	
casos_clinicos_cardiologia426	DISEASE	274	292	follicular adenoma	
casos_clinicos_cardiologia426	DISEASE	325	355	diffuse fibrocystic mastopathy	
casos_clinicos_cardiologia426	DISEASE	446	471	primary adrenal neoplasia	
casos_clinicos_cardiologia426	DISEASE	706	723	adrenal carcinoma	
casos_clinicos_cardiologia426	DISEASE	746	759	uterine myoma	
casos_clinicos_cardiologia426	DISEASE	798	811	breast cancer	
casos_clinicos_cardiologia426	DISEASE	834	845	lung cancer	
casos_clinicos_cardiologia426	DISEASE	868	877	leukaemia	
casos_clinicos_cardiologia426	DISEASE	1076	1107	recurrence of adrenal carcinoma	
casos_clinicos_cardiologia426	DISEASE	1438	1458	cutaneous lentigines	
casos_clinicos_cardiologia426	DISEASE	1655	1686	recurrence of adrenal carcinoma	
casos_clinicos_cardiologia426	DISEASE	1669	1686	adrenal carcinoma	
casos_clinicos_cardiologia426	DISEASE	1688	1738	Cystic lesion of 35 mm in the right adnexal region	
casos_clinicos_cardiologia426	DISEASE	1740	1778	Focal nodular hyperplasia of the liver	
casos_clinicos_cardiologia426	DISEASE	1780	1820	Juxtacisural pseudonodular lesion in LSI	
casos_clinicos_cardiologia426	DISEASE	2134	2140	myxoma	
casos_clinicos_cardiologia426	DISEASE	2174	2180	lipoma	
casos_clinicos_cardiologia426	DISEASE	2290	2302	valvulopathy	
casos_clinicos_cardiologia426	DISEASE	2703	2709	myxoma	
casos_clinicos_cardiologia426	DISEASE	3096	3102	myxoma	
casos_clinicos_cardiologia426	DISEASE	3160	3166	myxoma	
casos_clinicos_cardiologia426	DISEASE	3179	3193	Cardiac myxoma	
casos_clinicos_cardiologia426	DISEASE	3195	3222	Multiple neoplasia syndrome	
casos_clinicos_cardiologia426	DISEASE	3224	3239	Carney syndrome	
casos_clinicos_cardiologia535	DISEASE	77	91	drug allergies	
casos_clinicos_cardiologia535	DISEASE	93	102	Ex-smoker	
casos_clinicos_cardiologia535	DISEASE	117	137	Ex-excessive drinker	
casos_clinicos_cardiologia535	DISEASE	159	171	hypertension	
casos_clinicos_cardiologia535	DISEASE	173	186	dyslipidaemia	
casos_clinicos_cardiologia535	DISEASE	191	208	diabetes mellitus	
casos_clinicos_cardiologia535	DISEASE	876	903	cranioencephalic traumatism	
casos_clinicos_cardiologia535	DISEASE	2460	2508	Trivalve aortic valve with slight fibrosclerosis	
casos_clinicos_cardiologia535	DISEASE	2748	2771	tricuspid insufficiency	
casos_clinicos_cardiologia535	DISEASE	2813	2833	pericardial effusion	
casos_clinicos_cardiologia535	DISEASE	3178	3226	anomaly in the exit of the right coronary artery	
casos_clinicos_cardiologia535	DISEASE	3457	3483	malignant coronary anomaly	
casos_clinicos_cardiologia535	DISEASE	3700	3760	non-significant stenosis of the left internal carotid artery	
casos_clinicos_cardiologia535	DISEASE	3762	3823	Non-significant stenosis of the right external carotid artery	
casos_clinicos_cardiologia535	DISEASE	3948	3971	ischaemic heart disease	
casos_clinicos_cardiologia535	DISEASE	4600	4645	anomaly of the origin of this coronary artery	
casos_clinicos_cardiologia535	DISEASE	4775	4820	anomalous origin of the right coronary artery	
casos_clinicos_cardiologia535	DISEASE	5060	5086	malignant coronary anomaly	
casos_clinicos_cardiologia535	DISEASE	5824	5850	malignant coronary anomaly	
casos_clinicos_cardiologia535	DISEASE	5856	5926	origin of the right coronary artery from the left main coronary artery	
casos_clinicos_cardiologia434	DISEASE	90	104	drug allergies	
casos_clinicos_cardiologia434	DISEASE	145	151	smoker	
casos_clinicos_cardiologia434	DISEASE	174	186	hypertensive	
casos_clinicos_cardiologia434	DISEASE	191	204	dyslipidaemic	
casos_clinicos_cardiologia434	DISEASE	235	262	anxious-depressive syndrome	
casos_clinicos_cardiologia434	DISEASE	264	282	chronic bronchitis	
casos_clinicos_cardiologia434	DISEASE	363	420	right hip fracture 5 years ago and a right ankle fracture	
casos_clinicos_cardiologia434	DISEASE	478	491	heart disease	
casos_clinicos_cardiologia434	DISEASE	495	507	sudden death	
casos_clinicos_cardiologia434	DISEASE	851	870	catarrhal condition	
casos_clinicos_cardiologia434	DISEASE	1144	1153	skin rash	
casos_clinicos_cardiologia434	DISEASE	2261	2281	deep vein thrombosis	
casos_clinicos_cardiologia434	DISEASE	3407	3458	left ventricle not dilated, with slight hypertrophy	
casos_clinicos_cardiologia434	DISEASE	3566	3609	Right ventricle of normal size and function	
casos_clinicos_cardiologia434	DISEASE	3644	3666	valvular heart disease	
casos_clinicos_cardiologia434	DISEASE	3738	3758	pericardial effusion	
casos_clinicos_cardiologia434	DISEASE	3887	3893	angina	
casos_clinicos_cardiologia434	DISEASE	4247	4266	acute renal failure	
casos_clinicos_cardiologia434	DISEASE	4273	4291	metabolic acidosis	
casos_clinicos_cardiologia434	DISEASE	4439	4466	allergic vasospastic angina	
casos_clinicos_cardiologia434	DISEASE	4470	4472	KS	
casos_clinicos_cardiologia434	DISEASE	4715	4742	Allergic vasospastic angina	
casos_clinicos_cardiologia434	DISEASE	4744	4746	SK	
casos_clinicos_cardiologia434	DISEASE	4749	4769	Allergy to quinolone	
casos_clinicos_cardiologia342	DISEASE	100	114	drug allergies	
casos_clinicos_cardiologia342	DISEASE	220	229	ex-smoker	
casos_clinicos_cardiologia342	DISEASE	242	255	dyslipidaemic	
casos_clinicos_cardiologia342	DISEASE	291	301	overweight	
casos_clinicos_cardiologia342	DISEASE	303	334	Chronic ischaemic heart disease	
casos_clinicos_cardiologia342	DISEASE	336	380	acute myocardial infarction (AMI) q inferior	
casos_clinicos_cardiologia342	DISEASE	436	464	Epistenocardial pericarditis	
casos_clinicos_cardiologia342	DISEASE	510	542	2-vessel coronary artery disease	
casos_clinicos_cardiologia342	DISEASE	603	606	AMI	
casos_clinicos_cardiologia342	DISEASE	674	732	Descending anterior descending (DA) with moderate stenosis	
casos_clinicos_cardiologia342	DISEASE	980	989	ischaemia	
casos_clinicos_cardiologia342	DISEASE	1350	1359	ischaemia	
casos_clinicos_cardiologia342	DISEASE	1550	1561	hypotension	
casos_clinicos_cardiologia342	DISEASE	2766	2786	deep vein thrombosis	
casos_clinicos_cardiologia342	DISEASE	2834	2837	AMI	
casos_clinicos_cardiologia342	DISEASE	3251	3283	2-vessel coronary artery disease	
casos_clinicos_cardiologia342	DISEASE	3285	3330	CD: severe stenosis due to complicated plaque	
casos_clinicos_cardiologia342	DISEASE	3395	3398	AMI	
casos_clinicos_cardiologia342	DISEASE	3586	3607	AD: moderate stenosis	
casos_clinicos_cardiologia342	DISEASE	3927	3963	Mild mitral and aortic regurgitation	
casos_clinicos_cardiologia342	DISEASE	3973	4018	pericardial effusion of 3 mm in posterior sac	
casos_clinicos_cardiologia342	DISEASE	4035	4038	AMI	
casos_clinicos_cardiologia342	DISEASE	4626	4635	ischaemia	
casos_clinicos_cardiologia342	DISEASE	5149	5178	familial hypercholesterolemia	
casos_clinicos_cardiologia342	DISEASE	5310	5339	familial hypercholesterolemia	
casos_clinicos_cardiologia342	DISEASE	5668	5674	smoker	
casos_clinicos_cardiologia342	DISEASE	5687	5692	obese	
casos_clinicos_cardiologia342	DISEASE	5697	5710	dyslipidaemic	
casos_clinicos_cardiologia342	DISEASE	5785	5794	lower AMI	
casos_clinicos_cardiologia342	DISEASE	6057	6120	inducible ischaemia in the anterior descending artery territory	
casos_clinicos_cardiologia342	DISEASE	6336	6363	intolerance to atorvastatin	
casos_clinicos_cardiologia342	DISEASE	6916	6946	familial hypercholesterolaemia	
casos_clinicos_cardiologia342	DISEASE	7200	7231	Chronic ischaemic heart disease	
casos_clinicos_cardiologia342	DISEASE	7233	7244	AMI Q lower	
casos_clinicos_cardiologia342	DISEASE	7262	7321	2-vessel coronary artery disease (DC [responsible] and LAD)	
casos_clinicos_cardiologia342	DISEASE	7428	7468	inducible ischaemia in the LAD territory	
casos_clinicos_cardiologia342	DISEASE	7486	7515	Familial hypercholesterolemia	
casos_clinicos_cardiologia342	DISEASE	7534	7561	Intolerance to atorvastatin	
casos_clinicos_cardiologia367	DISEASE	106	158	Intolerance to non-steroidal anti-inflammatory drugs	
casos_clinicos_cardiologia367	DISEASE	172	184	toxic habits	
casos_clinicos_cardiologia367	DISEASE	186	198	Hypertension	
casos_clinicos_cardiologia367	DISEASE	203	220	diabetes mellitus	
casos_clinicos_cardiologia367	DISEASE	224	237	dyslipidaemia	
casos_clinicos_cardiologia367	DISEASE	375	397	polymyalgia rheumatica	
casos_clinicos_cardiologia367	DISEASE	399	417	lumbar spondylosis	
casos_clinicos_cardiologia367	DISEASE	419	439	macular degeneration	
casos_clinicos_cardiologia367	DISEASE	441	468	anxious-depressive syndrome	
casos_clinicos_cardiologia367	DISEASE	470	498	chronic venous insufficiency	
casos_clinicos_cardiologia367	DISEASE	530	573	right hip replacement (2011) after fracture	
casos_clinicos_cardiologia367	DISEASE	1873	1882	phlebitis	
casos_clinicos_cardiologia367	DISEASE	2953	2973	subepicardial lesion	
casos_clinicos_cardiologia367	DISEASE	3141	3160	Dilated left atrium	
casos_clinicos_cardiologia367	DISEASE	3212	3247	Calcification of the mitral annulus	
casos_clinicos_cardiologia367	DISEASE	3288	3332	Normal tricuspid with moderate insufficiency	
casos_clinicos_cardiologia367	DISEASE	3394	3439	Normal aortic with mild-trivial insufficiency	
casos_clinicos_cardiologia367	DISEASE	3895	3902	NSTEACS	
casos_clinicos_cardiologia367	DISEASE	4069	4108	coronary occlusion of embolic aetiology	
casos_clinicos_cardiologia367	DISEASE	4156	4170	atheroembolism	
casos_clinicos_cardiologia367	DISEASE	4347	4358	arrhythmias	
casos_clinicos_cardiologia367	DISEASE	4435	4458	Ischaemic heart disease	
casos_clinicos_cardiologia367	DISEASE	4460	4499	Acute myocardial infarction (AMI) non-Q	
casos_clinicos_cardiologia367	DISEASE	4489	4492	AMI	
casos_clinicos_cardiologia387	DISEASE	72	86	drug allergies	
casos_clinicos_cardiologia387	DISEASE	94	103	ex-smoker	
casos_clinicos_cardiologia387	DISEASE	141	168	acute myocardial infarction	
casos_clinicos_cardiologia387	DISEASE	170	173	AMI	
casos_clinicos_cardiologia387	DISEASE	176	189	Dyslipidaemia	
casos_clinicos_cardiologia387	DISEASE	275	306	chronic ischaemic heart disease	
casos_clinicos_cardiologia387	DISEASE	311	324	dyslipidaemia	
casos_clinicos_cardiologia387	DISEASE	335	400	inferoposterolateral ST-segment elevation acute coronary syndrome	
casos_clinicos_cardiologia387	DISEASE	402	407	STEMI	
casos_clinicos_cardiologia387	DISEASE	435	533	severe coronary artery disease in two vessels: circumflex (acute lesion) and right coronary artery	
casos_clinicos_cardiologia387	DISEASE	634	681	non-dilated, mildly hypertrophic left ventricle	
casos_clinicos_cardiologia387	DISEASE	926	949	tricuspid insufficiency	
casos_clinicos_cardiologia387	DISEASE	951	953	TI	
casos_clinicos_cardiologia387	DISEASE	1012	1034	pulmonary hypertension	
casos_clinicos_cardiologia387	DISEASE	1039	1059	pericardial effusion	
casos_clinicos_cardiologia387	DISEASE	1070	1082	bronchopathy	
casos_clinicos_cardiologia387	DISEASE	1367	1377	infarction	
casos_clinicos_cardiologia387	DISEASE	1833	1836	AMI	
casos_clinicos_cardiologia387	DISEASE	1860	1873	dyslipidaemia	
casos_clinicos_cardiologia387	DISEASE	2409	2429	deep vein thrombosis	
casos_clinicos_cardiologia387	DISEASE	2431	2434	DVT	
casos_clinicos_cardiologia387	DISEASE	2981	3016	non-dilated, mildly hypertrophic LV	
casos_clinicos_cardiologia387	DISEASE	3299	3301	TR	
casos_clinicos_cardiologia387	DISEASE	3359	3381	pulmonary hypertension	
casos_clinicos_cardiologia387	DISEASE	3386	3406	pericardial effusion	
casos_clinicos_cardiologia387	DISEASE	3438	3441	AMI	
casos_clinicos_cardiologia387	DISEASE	3474	3487	dyslipidaemia	
casos_clinicos_cardiologia387	DISEASE	3641	3649	myositis	
casos_clinicos_cardiologia387	DISEASE	3653	3667	rhabdomyolysis	
casos_clinicos_cardiologia387	DISEASE	4385	4388	AMI	
casos_clinicos_cardiologia387	DISEASE	4904	4935	Chronic ischaemic heart disease	
casos_clinicos_cardiologia387	DISEASE	4937	4950	Dyslipidaemia	
casos_clinicos_cardiologia387	DISEASE	4981	5003	Intolerance to statins	
casos_clinicos_cardiologia221	DISEASE	220	267	type 2 diabetes mellitus, non-insulin-dependent	
casos_clinicos_cardiologia221	DISEASE	356	377	arterial hypertension	
casos_clinicos_cardiologia221	DISEASE	502	584	peripheral vascular disease, with stenosis in the right superficial femoral artery	
casos_clinicos_cardiologia221	DISEASE	1181	1198	exertional angina	
casos_clinicos_cardiologia221	DISEASE	1716	1725	phlebitis	
casos_clinicos_cardiologia221	DISEASE	1821	1871	subepicardial lesion current in the inferior face,	
casos_clinicos_cardiologia221	DISEASE	2225	2241	pleural effusion	
casos_clinicos_cardiologia221	DISEASE	2395	2445	Anterior descending artery (AD) with severe lesion	
casos_clinicos_cardiologia221	DISEASE	2476	2502	Circumflex with 40% lesion	
casos_clinicos_cardiologia221	DISEASE	2522	2549	Right coronary artery (RCA)	
casos_clinicos_cardiologia221	DISEASE	2733	2742	DC lesion	
casos_clinicos_cardiologia221	DISEASE	2947	2985	mild left ventricular (LV) hypertrophy	
casos_clinicos_cardiologia221	DISEASE	3144	3166	valvular heart disease	
casos_clinicos_cardiologia221	DISEASE	3311	3334	tricuspid insufficiency	
casos_clinicos_cardiologia221	DISEASE	3336	3338	TI	
casos_clinicos_cardiologia221	DISEASE	3450	3470	pericardial effusion	
casos_clinicos_cardiologia221	DISEASE	3931	3948	Myocardial damage	
casos_clinicos_cardiologia221	DISEASE	4687	4697	infarction	
casos_clinicos_cardiologia221	DISEASE	4755	4872	three-vessel disease, with two severe lesions (in the MD and DCM) and a moderate lesion in the distal circumflex (DC)	
casos_clinicos_cardiologia221	DISEASE	4982	4992	infarction	
casos_clinicos_cardiologia221	DISEASE	5237	5254	arrhythmic events	
casos_clinicos_cardiologia221	DISEASE	5809	5863	severe lesion of the middle anterior descending artery	
